round,accuracy,precision,recall,F1score
1,0.327014218009,0.283531409168,0.976608187135,0.439473684211
2,0.327014218009,0.283531409168,0.976608187135,0.439473684211
3,0.498420221169,0.34530095037,0.956140350877,0.507370054306
4,0.498420221169,0.34530095037,0.956140350877,0.507370054306
5,0.743285939968,0.51606805293,0.798245614035,0.626865671642
6,0.743285939968,0.51606805293,0.798245614035,0.626865671642
