round,accuracy,precision,recall,F1score
1,0.854693877551,0.768194070081,0.755968169761,0.762032085561
2,0.856326530612,0.791304347826,0.724137931034,0.756232686981
3,0.856326530612,0.770889487871,0.758620689655,0.764705882353
4,0.856326530612,0.783098591549,0.737400530504,0.75956284153
5,0.857959183673,0.776566757493,0.755968169761,0.766129032258
6,0.859591836735,0.788732394366,0.742705570292,0.765027322404
