round,accuracy,precision,recall,F1score
1,0.84431630972,0.702819956616,0.86170212766,0.774193548387
2,0.841021416804,0.704697986577,0.837765957447,0.765492102066
3,0.842668863262,0.701525054466,0.856382978723,0.77125748503
4,0.845140032949,0.70704845815,0.853723404255,0.773493975904
5,0.845963756178,0.704103671706,0.867021276596,0.777115613826
6,0.84431630972,0.705494505495,0.853723404255,0.772563176895
