round,accuracy,precision,recall,F1score
1,0.852988691438,0.752873563218,0.731843575419,0.742209631728
2,0.858642972536,0.776435045317,0.717877094972,0.746008708273
3,0.856219709208,0.760115606936,0.734636871508,0.747159090909
4,0.86268174475,0.784848484848,0.723463687151,0.752906976744
5,0.860258481422,0.765042979943,0.745810055866,0.755304101839
6,0.860258481422,0.776119402985,0.72625698324,0.750360750361
