round,accuracy,precision,recall,F1score
1,0.693442622951,0.49765258216,0.857142857143,0.629702970297
2,0.760655737705,0.571171171171,0.854447439353,0.684665226782
3,0.753278688525,0.56183745583,0.857142857143,0.678762006403
4,0.75737704918,0.566844919786,0.857142857143,0.682403433476
5,0.75737704918,0.566607460036,0.859838274933,0.683083511777
6,0.761475409836,0.571942446043,0.857142857143,0.686084142395
