round,accuracy,precision,recall,F1score
1,0.843027888446,0.704142011834,0.710447761194,0.707280832095
2,0.843027888446,0.704142011834,0.710447761194,0.707280832095
3,0.858167330677,0.734328358209,0.734328358209,0.734328358209
4,0.856573705179,0.729970326409,0.734328358209,0.732142857143
5,0.858167330677,0.730205278592,0.74328358209,0.736686390533
6,0.858167330677,0.73293768546,0.737313432836,0.735119047619
